user_id,device,date_time,user_type,event_name,event_value,ip_address,device_id
7375216,App,2020-04-17 16:38:19,repeat,Purchase,0,51ff620b3e47a44ad65c8ad6bacb2728cc763948,f847d0df67e8844c4d7e7366e629326274e8c7b4
13444872,App,2020-04-17 11:21:09,new,Purchase,0,cecba3c1561fe2e448f72fd372c44762cfb8eefa,5ed3ab79250ee8e614e0bcbc81d949ecdf02e400
3700552,App,2020-04-17 09:40:41,repeat,Purchase,0,9fc19fb9f203ec48c8238d1da6c82b03776e7a7e,a0879d8e5919899d57603c26cc4c9dd778aa817a
6028190,App,2020-04-17 20:00:14,repeat,Purchase,0,78d423c555ae711f10173b445685ede5977b3490,8a290021b280fc424839dd28a809cdf920afe959
2937661,App,2020-04-17 16:28:18,repeat,Purchase,0,345d9d8cf4d370508732c685a1e70b4126615012,65fa317e98f9ab9940d8be7d58e74cc25a62802a
10924396,App,2020-04-17 08:48:07,new,Purchase,0,71e7bf9df117614ae81a97fda9bf808376746c0c,07827256d7d8141c91724bcde780ef3ce98b95ce
7014518,App,2020-04-17 19:59:33,repeat,Purchase,0,a7ba8620309b324ed719eacba5698e0f5d973b1c,92ae60b76a2ef33e429a1f70844856f2a373fe28
11201377,App,2020-04-17 17:57:55,repeat,Purchase,0,00e5b992d7194d9b69cf70bd6ad9b859f93b4a04,cfa1c60332cf5edb39d1338d354eadd058500535
5700992,App,2020-04-17 07:56:04,repeat,Purchase,0,07935689a01cbf1f147f7096c1b60401cbde8607,480df4db94e9fa0c0189d6a3b7fdcef5f22a528b
6644584,App,2020-04-17 09:21:36,repeat,Purchase,0,dccca277ffbee7f45bdb15484b7707881c5270ff,c142fe7577a07f1c3a3347e4bc5a717eb3f482c8
11671734,App,2020-04-17 21:26:13,repeat,Purchase,0,cdbecf6eba600224d8e1d1656c27299ee90f6ea6,40f5d8a9d33e109b9bc0e3090fcc2b672454fff5
3019126,App,2020-04-17 17:36:06,repeat,Purchase,0,22c4c5922908c87fe0ab1bb9d7bc084d044d0a0a,2fb9c9a5840fff09b803ec667e44dd86c0dbd069
11592137,App,2020-04-17 17:14:32,repeat,Purchase,0,1bac1233aa249b63d63f7a9e2985b6ccd4f5602b,170430bb4019dd80be69a621c54fd0ac0e29be20
4933085,App,2020-04-17 10:45:54,repeat,Purchase,0,fa8e3fd40976d3a306f78edb03e02ed417c92318,663477d3eb1da647155c46ca461b06f0ef49a4e0
2752368,App,2020-04-17 16:55:30,repeat,Purchase,0,5aaece096871aae67159d1bc7f6a32ea588d42ca,49fa70e6fa5990dd3336cf1c813638cea35b14f0
709949,App,2020-04-17 07:40:19,repeat,Purchase,0,5889e1031eadaaf22f9b442029550766de9a9534,ada7d097d2d19b309dcec0b609ca7f3147e46e64
13191908,App,2020-04-17 12:49:55,new,Purchase,0,53bcebced6b5eaccbd3056e7f7d401b38506e9a1,8f3ef62a184d76071ca11afc5fd0c998acbe17c9
12133303,App,2020-04-17 16:49:01,repeat,Purchase,0,35f8688bbdf428eec03ab24d08351d1ef339bf75,b9d9ac6e1c43a635c2c951dbcc577b3623ba5acb
1047889,App,2020-04-17 08:01:20,repeat,Purchase,0,ea9eb69a469a48c7fb1e7249ba58167e8cadee6a,cf12acf144d1e1a061eb5fa6e3b4202a7d93a860
5113967,App,2020-04-17 13:52:48,repeat,Purchase,0,071b19e54aff18fc1a5c2554f9ae423d00b4923b,63faa05af216bd94f7edb248d22f709760f3890d
4323990,App,2020-04-17 18:34:56,repeat,Purchase,0,2c6e2dcd46c462f1bbb074417f2763275a78b6a4,f0ffb10117491aba21624f24e6cefd3623081cfc
5859784,App,2020-04-17 08:19:00,repeat,Purchase,0,d96578e928001c77dcb60b6c530db73f9cedc8b2,cc324eeac8c924ba4fb7af6ce879b05a647914d0
14343656,App,2020-04-17 07:56:59,new,Purchase,0,5c298917f389b08ac0fd57896e3e0f6e9eda0509,84430a8133c59c929daee736b81645a88f308f8c
5422074,App,2020-04-17 07:33:09,repeat,Purchase,0,40d44ee809166477a21c056ae197ffc7c82af283,a1b73db50b58a511d1b028413ce630eaef14f3c0
11624458,App,2020-04-17 03:06:19,repeat,Purchase,0,48f2a01f2ec3e12c87041964062de2a1a0f7749a,42cb76628125e779116acb94ee2c0e8504df3604
13556387,App,2020-04-17 07:23:33,repeat,Purchase,0,823d176306af8836210ced018d5581dc5580e04d,c09ec55521a069d3f48cb8138df771f73f1ae9ca
16768533,App,2020-04-17 22:22:59,new,Purchase,0,505c0da6d68f90976c7d67dd1844da01903c2c8d,0d1b3236ee7578332160e2ed9a6305eb882963b3
287177,App,2020-04-17 08:15:41,repeat,Purchase,0,dc771439ea5968c7f9714ca5b9163229737da513,cac9211a39b428012ae9c3a0b5ba1a470606babf
8766661,App,2020-04-17 06:08:02,repeat,Purchase,0,bd5ccb95d8414f311bbfa1beb7e7df7c161913e1,b37c55ea5dcb53591e2baa74a527342a092e8473
6750620,App,2020-04-17 07:28:29,repeat,Purchase,0,552423efe205c359923fefd701d209a885c9b5ec,7d8180043288f34f1d927333e5e8980703b9f9b2
4170650,App,2020-04-17 21:47:39,repeat,Purchase,0,caba50ec1e65a5aab8fdc03b62f300676cc98d56,39179705b6148aaa892263c855e4bf985f8e76a5
3059371,App,2020-04-17 07:02:12,repeat,Purchase,0,597e40d19bd4271b304e5d612d2e4735053e82b0,77806a3faa5eecbd9dc9e1b83de720ee16a12d0b
13701360,App,2020-04-17 19:41:32,repeat,Purchase,0,b9366ffb2745bb85987c32aade20005a16dedea6,7142f5bc17e1d7dd8582cb8701a2e2b965b9da15
5093778,App,2020-04-17 18:17:16,repeat,Purchase,0,4f77b8ff6a3af454db18f134fe69703d1b6852dc,47458de68b3ddf63c9b65475cfac404aaecb1a78
9355547,App,2020-04-17 11:05:30,repeat,Purchase,0,559e29ce416e0a5c399699dee984cfbc8bbb3a1a,caeb4944a6d92c6757e5d0f445dbff9075ffbc56
4316745,App,2020-04-17 22:01:14,repeat,Purchase,0,e05d5fd6e2925cdf6669de2f3e5700ff1da7de3b,4500592c2f34cf40780fcc801ddbf938c06d6120
11556350,App,2020-04-17 07:14:16,repeat,Purchase,0,4d5456acc263ca35c61be2eee7a3c4efe866df7c,c6ba0c878c77edae79b49a86ad016dcd44ed029c
2066006,App,2020-04-17 17:25:07,new,Purchase,0,91b84d1d4702ab252cf772b05f4e4718416190cc,c12864ade0dfc1305c8bf94956f9fa29bb542adc
1639790,App,2020-04-17 07:57:11,new,Purchase,0,a615ff143b1f4ef5a9f23ad89ceddaeaebfeca3b,a793b370fa566fb49f5d48401444c10c20b9fdc6
125826,App,2020-04-17 11:24:34,repeat,Purchase,0,149b68e4236ee4f68f5e656ac612162dc9bc290c,327af3e36c55e0e0bbe927582077f00ae74b21eb
4326070,App,2020-04-17 17:08:41,repeat,Purchase,0,06cd47f7c4b6b632cac585b2bf83bfb730c5c77a,73fdc9ec6190955a061f3639e044044a037ff3fb
1331415,App,2020-04-17 12:00:07,new,Purchase,0,d7e4c7bf80431a812e4b943fa5fe49b3cdf20837,66e11776609163dbe2a2ed59c0394ba66e164efa
13938215,App,2020-04-17 20:18:25,repeat,Purchase,0,f62852d55658618a29bfafbfc3dc860c300571e8,6653e82abae22cabd4c6123e4cebd40dfab65ce0
3378954,App,2020-04-17 21:19:15,repeat,Purchase,0,6e194c8af130f00f13ccc2d1e54b70affce20433,cd9f9428673318949094547d9e873301738d3b64
1778399,App,2020-04-17 07:02:42,repeat,Purchase,0,d4c0b464591c40287b13f0efa98635de49657d77,fe3451eb5acf53687f5de54da2af58942efc8668
16767354,App,2020-04-17 21:25:21,new,Purchase,0,7df11c27c61e438d8e0726ddfe9530555d56e6da,7978bc6edb45bb7b3c14b5fecf0b9e10d886383c
5276886,App,2020-04-17 10:21:35,repeat,Purchase,0,96d9c313057c2b3d08cb94bcc49418619920472b,5996fe890e5eac9df3332ea834dd55199810fa0f
15613973,App,2020-04-17 17:08:42,repeat,Purchase,0,79313e1603b9e396aad4f9b34ff267a17628dace,835049ec132240304958146bfed5a9d8078aad92
6816988,App,2020-04-17 07:47:34,repeat,Purchase,0,f51de3159d7331d79db149eb5876520715181dd4,081ac46b11f261dd1f9d0f18ec6d098c7743b8ab
6717956,App,2020-04-17 23:42:21,repeat,Purchase,0,19c781aef57f45358f88aaa91a8b4cea510221e6,dbd5425da2be051aaf2e6c691ba4f57156b9be4e
5632268,App,2020-04-17 13:30:36,repeat,Purchase,0,77daf85c707185d3e298636d01a7a600a691b298,6d823790eecada0551e943fbf99d28cac1dd8357
10250250,App,2020-04-17 10:15:08,repeat,Purchase,0,5471005857ad11ee810252a909a440532d4eef47,9a58442cfb85b058a0ba653d9bd394c73c0d41f4
18657,App,2020-04-17 20:56:30,new,Purchase,0,c6de8580ca547ab7e0d5d1434ebccd43e53eb912,6feaa8e924f5d7fcdbd0bcc0b5ba86ec82cd5e87
408758,App,2020-04-17 05:52:30,repeat,Purchase,0,a3815cb0761b8ee2d8acc09abf197a91ff0c3d3e,199b0faa429927ab68ce1d517cb422dc5c1d3d1a
2233413,App,2020-04-17 07:25:50,repeat,Purchase,0,e19ee11e3e56113493577adf4c4b2cfe577b225d,e308eb6080c6259caf7cd9ec0d3f6736c897adf7
13721667,App,2020-04-17 19:45:11,repeat,Purchase,0,b68ce7d725c419e1f3c7eb74527a40a7ddc1788f,14357a13a8a1f2d80c74d020945a1969ea2cdd4f
11265166,App,2020-04-17 18:20:09,new,Purchase,0,ae4455d2010567de8a12ba6e5bfdaf22f2f9de6d,a2922a1c89a65f1cd2d3d8de45eede335c0fdc0b
13072841,App,2020-04-17 20:45:31,new,Purchase,0,ab93bd363a005bcebc5f40da24f0e8319837ba9b,735430a581bb842325c0393c7453ae9c8f610c0e
16768577,App,2020-04-17 21:34:11,new,Purchase,0,66936afce2904813d94329d9bd52f2d920f1051b,7a5072c999adad579869096d8f2672d8a3ebfa47
14567536,App,2020-04-17 22:52:55,repeat,Purchase,0,c82df0eb54ea164563b4d24f82a67ed27b7c943d,e1c4c5f0f0b6d8e15a61db4363d64635cc78c166
8969075,App,2020-04-17 23:08:09,repeat,Purchase,0,e919fddaf6f247960dbecf076f1003702ad4f8c7,3ba55724db405dc1c0a9a2219687b1461d04f9d0
5475330,App,2020-04-17 23:57:43,repeat,Purchase,0,d7895114940fffbdf89a97d06411f979edf23c47,861bf4b2a1dd164be58898e30c84df02b18efa96
3217982,App,2020-04-17 08:53:44,repeat,Purchase,0,3f1d6c842726d4d79e5542e988d282412ebb3ef4,4b339e6e05b935a652c1057320ef42637e718cc7
9460923,App,2020-04-17 03:02:13,repeat,Purchase,0,b4b3ab4a45405cb63c078b31802b4ee672332c0f,fa5562f4ddfe9169f1156cd0d0ed0feef9a932ca
3800474,App,2020-04-17 16:14:41,repeat,Purchase,0,71afc3bcf97aa5a9e7cff3f7122b1633588a1757,b9e85a8e3fb2b761b785d9ed363597f67288f74e
