user_id,device,date_time,user_type,event_name,event_value,ip_address,device_id
16730753,App,2020-04-13 21:28:17,new,Purchase,0,7a67785adf7b01e3ef7ff4ad74b0ef405a9ef35c,b3193e1c6e19a63f6573c8989f813e3173019317
12900559,App,2020-04-13 08:01:44,repeat,Purchase,0,1b3bd26e51e57e9eb6a48d2efaf881a02c7e6a5f,6be3e89cdcf85068dd1427fb5bf9651a69e820c2
9463369,App,2020-04-13 00:48:51,repeat,Purchase,0,2db82d72623d7758ad8041e78249768a78f757e4,ebc1aecf3d48158063092bb441e86f90f7301b2c
6429816,App,2020-04-13 20:19:57,repeat,Purchase,0,cf0c444144ff9536f8cf60463c7f4cb344d06747,8e189557750b32ce525da582e11a5b8ce5460e80
2797456,App,2020-04-13 16:19:45,repeat,Purchase,0,12c86a7f0a1106007133ac4f1ba19dd4cee8657b,485a923c5e7a8bfb621dfd43d37e05f0540d51b2
3433023,App,2020-04-13 10:17:19,repeat,Purchase,0,264f0c8e0d49ed8343894b69d283d1e9da4242b8,63fbf725696d6251da848eef138aeebbeb7c2753
6883680,App,2020-04-13 09:52:44,repeat,Purchase,0,abfd9896ee23b1c2d41580634818f88ad321bfe1,a0410405d9198fe616bafc05e1f82b9e08c1922e
2615498,App,2020-04-13 16:50:01,repeat,Purchase,0,faaa3081f54a31f40e2a1f2f0c578cb18f28c864,4342ec053878f8c2987753e9ac1dc4ef1983c5c7
9044930,App,2020-04-13 17:27:25,repeat,Purchase,0,6e32cb5452571e5ee0a04f0053bd8cf00a2f2ddd,4956928b0b7fe8ae5061b0d98f1d9aa50b4078e3
7316264,App,2020-04-13 10:07:11,repeat,Purchase,0,ee2034ff8dd4ce781d3a3b8bf7477563a143cb9f,cb235176f970be0841529944dbff239e9f38f4cc
5186557,App,2020-04-13 11:54:52,repeat,Purchase,0,aad5be99235eb426098c6d5a941e4028fb174f98,2f15cfd253e1d5ee59738333b90e75464ec277f0
16366936,App,2020-04-13 17:29:45,repeat,Purchase,0,b0f6764f3413cec4c599823ba3210c187094f9bf,a38eeec5355d7ecb14228d6b65e2a8435832fbe4
6925278,App,2020-04-13 14:06:14,repeat,Purchase,0,6f6aaae8391c2d500508f7b2ac2d71b1585596b5,ef8155be63993ed6ec590b93854d04937dfb3e89
16696122,App,2020-04-13 09:03:55,new,Purchase,0,16e569d92e6c43e8e8d55397b45053198166a8d3,a559cfa9651e3f52c8f38794d2d895c281a219bd
6157587,App,2020-04-13 20:07:04,repeat,Purchase,0,90d8d54a01cb044d45cf742b0ede56ed04cce59c,37ab185981237aa984a44cd5fa640acbdd6e0b69
1798495,App,2020-04-13 08:19:14,repeat,Purchase,0,1f032d1cdea49031bf50c99974302354cf801327,5b3f4f5235b7044b331a25708324c23a16a85810
4961878,App,2020-04-13 09:01:15,repeat,Purchase,0,765e4e93a376775b0f006814efaf89e76d347ced,2105563257d2c80e79d810b084e3dff2f2ddd6f9
1702856,App,2020-04-13 13:33:49,repeat,Purchase,0,e87765f8f7f0fe53e1f7cb55287cc41fac068b8c,7dc537adce3f1750dee71af8cb6d904f74c905e0
310606,App,2020-04-13 09:58:16,repeat,Purchase,0,2d32319a92585f86cb33c634caf3afd0cc0bf672,825f81a6048fd89389bb38604bfef773477de6b6
1257518,App,2020-04-13 20:27:10,repeat,Purchase,0,985e36bc62d9e4d7b30ee6557c0233e62ffe8ad8,2931ed69c30787fb8ca0b27da40ad0982342fb79
1542285,App,2020-04-13 18:31:18,repeat,Purchase,0,818088c1e7ef3121228c1d7c15d5232249f44a57,e34412b0951bc73240412e8c2dfcf46ee059415a
4171053,App,2020-04-13 17:42:45,repeat,Purchase,0,1399d00c421b71cf17355e54838e276b32564e4a,3d720b0ba82cd5a77db021db04ab12fa97f979a6
3428475,App,2020-04-13 22:17:49,repeat,Purchase,0,6d2b15f05147fb0840e74377959e0e23f7097c41,1536a3e7e089cdcc2f8a9866191e6d3b7c0e5e1c
5543198,App,2020-04-13 18:29:09,repeat,Purchase,0,3c7ee6d8b81ea5f5143d5e07a4b54d6f63dcc080,f886424f8eeb4d90a9447190eacde289f0f70d82
10107362,App,2020-04-13 20:17:53,repeat,Purchase,0,5b1784dfe401a13c21bad5ec8c0f6618f0ca462c,c289014b746f6c9b32f629e04587611e1c540f0b
7534484,App,2020-04-13 08:36:12,repeat,Purchase,0,b6faa878d524326bf6f13976a231ec0b1f13dca8,0682c2a2639878a8c14935f255bed4c418c4e07e
1695964,App,2020-04-13 08:32:48,repeat,Purchase,0,dffe69a0c598504d310e03e905ae6c31e58e4f78,81cad99930a01923abe165bd32c9d05445bd3547
