user_id,device,date_time,user_type,event_name,event_value,ip_address,device_id
13900184,App,2020-04-16 16:04:14,new,Purchase-new,0,517502449ccd59c1d964f80ccd8fb99d481cfbcf,9b0dd66bf9ff88a06976875be58df7a1049da09b
13592621,App,2020-04-16 18:07:57,repeat,Purchase-repeat,0,e156b75fb87e183d8a3df1ffe8df28626baac95a,dbbb2b2c81a83aeab1a8f470fb4e87ff82c6124e
1064022,App,2020-04-16 17:13:09,repeat,Purchase-repeat,0,c9cffe84bc8d371f54e231ca49b78636f7ce44dc,d267dd22599916f4d282e10ce8079f578d728612
16024195,App,2020-04-16 10:54:15,repeat,Purchase-repeat,0,e856c1c5f9be63e61e8e4e2ca3b6405efeb69a57,b10ac3c96907451f742afdd316f25a8d4505a467
618739,App,2020-04-16 16:22:20,repeat,Purchase-repeat,0,e89762d05bdbb61616a249a90da1da2a3099a387,37218782ef3d62bd1adcf5b41a690a0511cea300
9343576,App,2020-04-16 12:08:16,new,Purchase-new,0,fe2a7eb4139a7f24b1f582a827576df9f7b7a314,418bf0aee146b909c90fbaed48b4150351406eed
4868688,App,2020-04-16 00:03:50,repeat,Purchase-repeat,0,4a8c382bdcacd908a4c1b675dc809982fd0fee83,7c5a82553b6069c842df312b012449ca2a918f10
2678800,App,2020-04-16 08:34:11,repeat,Purchase-repeat,0,b8c42001d9818eb94ca8b1bfb65cd7f36662132e,7cb39b4d13abd21e3cc8ada2f5cad85f1595d501
3800474,App,2020-04-16 11:18:03,repeat,Purchase-repeat,0,71afc3bcf97aa5a9e7cff3f7122b1633588a1757,b9e85a8e3fb2b761b785d9ed363597f67288f74e
9965711,App,2020-04-16 23:02:33,repeat,Purchase-repeat,0,46a48f1a949fcc53dc5fbfe1f924e83729a6e1d7,dd14476a3d5ff01ff75d0eab60473cd0ee19d294
5703104,App,2020-04-16 19:03:45,repeat,Purchase-repeat,0,fce8b5f77aabc5e20ea34d55e5b9a462acd77062,69744fd6366f48bfbc41d4b8d09d4ba69c6270d1
14093193,App,2020-04-16 22:53:39,repeat,Purchase-repeat,0,07d4b4bcce92b49da31eb1a17c29af7be82be221,00e2f52eb7136781a8616f16f2491a51846f2ffe
11025494,App,2020-04-16 09:00:20,repeat,Purchase-repeat,0,80ad5b44c063e55aa3e833ba1e5392e5c8d9a84c,a2a1f17ecf1789b524c43260197af682d8269c1e
16160709,App,2020-04-16 08:12:25,new,Purchase-new,0,075dbe90e69b7bf5a675110e90c7e3d13099dfe7,9104d2c5906dfdca3d3e853cfc6b4c8ac07ff765
