user_id,device,date_time,user_type,event_name,event_value,ip_address,device_id
6187437,App,2020-04-06 20:49:42,repeat,Purchase-repeat,0,010d67361d37a999249ea60ce684d0eb6b1721a8,e38933f41c5dfa40ea6c5f1b90ab167a83d15a3b
7009532,App,2020-04-06 22:46:02,repeat,Purchase-repeat,0,f3143a6f2082b7ab716f8988272d7a36f0afac32,a480b56ede811ec53c969a4d2fa6a014a9a6cb93
6580956,App,2020-04-06 12:51:22,repeat,Purchase-repeat,0,26d83f61343b3b19c87545004e1a866b8721f1d5,74da8e9e4320faf303ddf195b3882177b27d4d79
11800471,App,2020-04-06 14:55:15,repeat,Purchase-repeat,0,7f0975e5dddc35c1adf9c738204205ee9801505f,23672d8b6472b69821bbacbb7a25e5be579e7003
5147756,App,2020-04-06 12:26:58,repeat,Purchase-repeat,0,b0c4d524db5e72fc977c46df8c0a67b9eb52dc25,709f1852d47e805444d4d2bb9c6dd8d9ca8f13c5
12220797,App,2020-04-06 14:27:06,new,Purchase-new,0,f935e4f95ff56a5cda23bdd928041c8d0e603093,3a5778969c879be0237e5eca60ad4c2a65aea0f3
15659177,App,2020-04-06 22:19:41,new,Purchase-new,0,04adc051d2bcd7e3e311156de7ca75506ad0e7ee,5ffa07c8cb8a6821d34c23d9ddf2eaec82dc1c33
3986337,App,2020-04-06 07:56:59,repeat,Purchase-repeat,0,713da56d5f0286315f1ba9c27d3e3f197ba0022d,0e071b0cd7db2020231bb5a27d5e3d91f4d764be
3636512,App,2020-04-06 19:55:11,repeat,Purchase-repeat,0,a9c06dbe9f6494f584e408744c8cc9ca890f0a96,b5153a51f187c70a434b2d119e314c982e5bc716
3883115,App,2020-04-06 14:21:00,repeat,Purchase-repeat,0,17e1caafceff1752a6445d6c343ebc9d9d8741f4,0472c14dc9645c907c095e315c67ea0df28ba8bb
8757698,App,2020-04-06 11:10:22,repeat,Purchase-repeat,0,c181763472925e1aa23734f4e75430524aead966,393be371ae02bdee53dc4c9a0a3ab7f86ead3532
13185852,App,2020-04-06 09:43:52,repeat,Purchase-repeat,0,7117d8ae09c73a868577dbf3971aeb17e80b271f,40c9713594893b9259fc6206b5f23811149b4eec
7575290,App,2020-04-06 07:08:42,repeat,Purchase-repeat,0,13100a987f9c7382a6c6cc6bc9e744e047584b95,709b7b6f456233d4847f013feb5582f8f622d34a
4063084,App,2020-04-06 21:30:59,repeat,Purchase-repeat,0,e136d21fc42789b6616d3f8739829794531f2810,2f8895ee98801f467ae3f4f0c5e0b150cc169b33
6716555,App,2020-04-06 12:57:16,repeat,Purchase-repeat,0,b9023fcdf79816357dfc113d19e0ca3a20ebe077,15b5668a6b6dc8146a648cc5cdb3710f47437063
143240,App,2020-04-06 15:00:17,repeat,Purchase-repeat,0,73ec9a44331b5d65e09e4f4b1e9e04441f304ea8,20125b42d33195ac2d3a6b6f264ab2e55a6fde15
8009398,App,2020-04-06 17:53:00,repeat,Purchase-repeat,0,e547fc767f1b473804698a6265fe3b19e3583d55,641aaecd2b0cd1d38fdc87daac91ceb181763d73
14615297,App,2020-04-06 17:41:15,repeat,Purchase-repeat,0,8d47695beda4413c769d87388954cba8613a0a37,513a5b95bbf41a5480273ba4b977f34d465202d9
8240397,App,2020-04-06 09:30:40,repeat,Purchase-repeat,0,d6cbd23265aab925bdf1e8c4c075c7896f95bf5a,c60a944651674799da72552727c3eff677b6a41f
4418317,App,2020-04-06 17:07:20,repeat,Purchase-repeat,0,5d6e1b4efbea7ea3e33a0689e2491e0711c0360b,76b4fa858072ad2aba25773f71c84ee85ec37754
2167308,App,2020-04-06 22:52:26,repeat,Purchase-repeat,0,0eb9eb47ae6a73ad5049564c6361a37f3d432458,5d16ef1770b0027774487ef8ba27680480f03685
14549204,App,2020-04-06 13:22:06,repeat,Purchase-repeat,0,1cb3f20ed57b3f9438992cae29a3211ccff58933,89b4789735bcedfa9031d5f6c47d785e91c2c42d
865274,App,2020-04-06 20:11:33,repeat,Purchase-repeat,0,2a1a5f24918d298306cfc713feb62a207814978a,db381b2900991b1d130e5022f87c54dc48db1003
12315095,App,2020-04-06 16:15:15,repeat,Purchase-repeat,0,e77bee2af6b56e8c0d412efb2ba302f5d668ff45,41f3cc14307aeb4963fe41f8d442740cb21ee1d8
3593125,App,2020-04-06 20:05:49,repeat,Purchase-repeat,0,2fc8fa7caf63d5c55aac1f7135abd32b74fcbbde,46dfcbc54bb520eeca530554131bb30185509d94
4532923,App,2020-04-06 15:20:32,repeat,Purchase-repeat,0,61ca1deb446d7340033a5e71e6e6a10eae9893d9,e243a786d9b1506f758a6bfcfce1c9cf45e6c4cf
12479828,App,2020-04-06 07:42:12,repeat,Purchase-repeat,0,c171163ee44ae7ae2281d7a286efbe0f8534b043,3bad3a7bdb18a87761e445563321ec8299de7f43
4228550,App,2020-04-06 15:35:52,repeat,Purchase-repeat,0,db4f0877f0ab99a6b0576d0b4c09e1ed242d4716,015c5d8e44a921982eb59a3d3c4473040bead55b
6714305,App,2020-04-06 20:58:16,repeat,Purchase-repeat,0,1437defb5ba7c1d30899479031beeb1695af4e33,f64a97a01b3848b1a819c680ecb7c421b5bf8693
575639,App,2020-04-06 07:09:42,repeat,Purchase-repeat,0,ef2462563564190494a14cd28d860602d975c861,1dbc73ce0a71e3d8124dac822ba7c1b508425d1e
5157270,App,2020-04-06 05:25:44,repeat,Purchase-repeat,0,253a8df215a3d1335031c0e7158a86eca5e56a92,fe7ad694db84cfb6c6ae0bbffbbdf854945788e5
7322903,App,2020-04-06 16:28:07,repeat,Purchase-repeat,0,15398233cbc1d6e1b7614aefd1a5f886f5ca3729,f1f1530fda0535e55a7e6006e8dc23ba1acbfa25
7860849,App,2020-04-06 14:18:15,repeat,Purchase-repeat,0,839c70d09eda5eab7cb0a4b99f1c6702fe543607,788d04a9f8b87ceac460c8f4475f602751c8624e
3685665,App,2020-04-06 04:34:14,repeat,Purchase-repeat,0,9f17ed19bc3837797a7730b9c5bbe1599c15be79,88510f62386aa23dac4c6f7819f90c541facc4d1
9450483,App,2020-04-06 11:42:07,repeat,Purchase-repeat,0,1e89d8c3cd0f5672634245c8d1770b5330c03a22,fce63a84c39a58a35a0b03560d5051979cb9c9ae
1830497,App,2020-04-06 08:05:10,new,Purchase-new,0,0b3d8c06ec4f8f1d83af68498a76384de92318c2,cb13ab1a46e7a8bbf524445004336eea55333c66
5032900,App,2020-04-06 13:23:52,repeat,Purchase-repeat,0,7ff989598508b29b3d0ed96cd80c8934e564c94c,1088c31fa3515bef77a92b48bfa100778b8508a0
11213147,App,2020-04-06 05:42:47,repeat,Purchase-repeat,0,65bce84eb998c6e44c046dfdb0c4dd0d9c48fd5f,838ed33ef2f730d4a0882e4d160d00ee875b2aa6
4748722,App,2020-04-06 13:05:32,repeat,Purchase-repeat,0,ac96722accf8220f232d82f360cf177defdeb112,1e4ded2a401b14b93921f8d30737bcb8e7a09eeb
3667378,App,2020-04-06 16:46:49,repeat,Purchase-repeat,0,4b0bbf24607a7f58620c368c3eaa38c88a194515,7b5755e7793e265dc9671a2878784ac0db8b27ce
11844507,App,2020-04-06 20:52:30,repeat,Purchase-repeat,0,71a0c828b7c987b1cd7718ab06802676411959a0,109ef3251dcaf80267663096962abcecedf34f0a
977944,App,2020-04-06 18:17:59,repeat,Purchase-repeat,0,bdc99fd2779d3fd8c9f6286f89f6e4c550904e60,702706e653fa4ac7aa44f00f7edc6bb325ec6c49
4224056,App,2020-04-06 18:59:38,repeat,Purchase-repeat,0,31e6da5c6555047a161d0bd8c96dfebe0abecaff,c0664b2f61a5cb25aea92f60302ac6e42ecefec5
7463460,App,2020-04-06 20:00:46,repeat,Purchase-repeat,0,898884226c1addbca5a98439ff98715c314a8907,d3da8d168a1e15dbfd2e2c50ba3ac5beaf8278d2
7355846,App,2020-04-06 08:32:23,repeat,Purchase-repeat,0,42eb5d428fc1cd446c924470cd8acb17be9e38e2,8f5b725a5af36897636ab7c00a200a802ebd81ce
16329107,App,2020-04-06 18:58:24,new,Purchase-new,0,937c92382b56f19c468a12a2c1ec293f6c9868bb,e2b96eb8ea7239cc983a7143a8e54fd4b12b7f63
6947921,App,2020-04-06 17:35:18,repeat,Purchase-repeat,0,1d05d52ff93a3257126728b355f7dc840065eee5,05fdde818b5e4f762c251daf6e416f5847c8e544
16628875,App,2020-04-06 19:15:26,new,Purchase-new,0,b6c72841d0e27e07788687f1269b32213156aa51,5568512b63e33952d600fdd035115cae2cc53d13
14659503,App,2020-04-06 20:14:48,repeat,Purchase-repeat,0,a8b7eb10ee4829aa6b78a2d7c8df1d8ce409d635,de7860ed330675aea605e4c49c83c03bdc9fdf9e
4899211,App,2020-04-06 09:23:32,repeat,Purchase-repeat,0,a0dc0975f39dba7aef807672511f5b0ee6fd98c8,06e3c352b3576a41ec9b691343d0871bd6727853
6411992,App,2020-04-06 08:42:24,repeat,Purchase-repeat,0,452a22c320e64360ac579bfdd5d91dbdee8d1eef,5f6901e54d6cc09073a1cd132b5def49a0c561c8
8449748,App,2020-04-06 17:01:30,repeat,Purchase-repeat,0,2dfbd2cd4a434b7e118d623d8df3ffabf935857d,bc1d7bddfdcc6e6cadd68b0825645b41c6e8dde7
4922102,App,2020-04-06 22:20:48,repeat,Purchase-repeat,0,eff8d62449e8f57e67bea631e91dc8f1610a1df8,f043156156638de6bd3a8d4d0c0a7f21bb6587e0
9738710,App,2020-04-06 10:44:51,repeat,Purchase-repeat,0,c9ecae584dfeb10644507c888bd56594c860fc8a,3903d44a8f653e39e7868c35f5702c40184f4eee
878629,App,2020-04-06 19:56:07,repeat,Purchase-repeat,0,a7479251c24a1877e58a15f26677ca4dfbeaadb6,b7303d674f74fb0d9d29717e96847ec76a137a35
16671166,App,2020-04-06 16:22:02,new,Purchase-new,0,1edc8d2ee8f4a7662090a8824b12429fdcf520e7,b9f037fc7f31e5ce84a77f189c353b503ea3e6ce
7029725,App,2020-04-06 20:58:29,repeat,Purchase-repeat,0,530fe2526c2cb8b3b48e728c0c4589ea1e1e891e,f847e583b5584e4906b4531c38e31284a02503e1
4717121,App,2020-04-06 17:49:30,repeat,Purchase-repeat,0,16bace42c364672e343a9a183b6b5df455e8e3a1,d409ff75fd380caa7a95265f24905605c05f9b04
7676898,App,2020-04-06 17:42:19,repeat,Purchase-repeat,0,341b331facded8784db89e735f274d08a3a3cc2f,518511b9822fb21661223e09b64188054b01c897
12646174,App,2020-04-06 11:26:49,repeat,Purchase-repeat,0,dbd7beed814128474dd61d6356f991f05213e379,f5af7ef7797a76eb153cfda2b5fa10a8a1f09781
4846503,App,2020-04-06 23:15:17,repeat,Purchase-repeat,0,a7b5bd9fbb69c6179a10085e3d9fb01f89fd3456,1b646c796cf84165be510407f68e66bdbdac471b
5588248,App,2020-04-06 05:26:41,repeat,Purchase-repeat,0,3cd2c65e4a8bc3581e5c6020df22aded3a04aa4b,b9c0bea6ec3423a58101958a37fa3be9215c9b18
10648972,App,2020-04-06 16:19:07,repeat,Purchase-repeat,0,ba7ac4d7be42969356d5b55fdc8ce8cc6f056969,0624f99c32e5ede9de9d6ec03a6c5c803414671a
3098112,App,2020-04-06 12:22:49,repeat,Purchase-repeat,0,570bdd567c01ecc1c089322d4a7023dec5ccaaa7,953180641b64f8463eb93123202db7976a83b6fd
4346446,App,2020-04-06 12:03:54,repeat,Purchase-repeat,0,b06ad307b01e84d9c0439b10ef98b341c1294c7c,edf0ae664adde699b7a653ef2426b970db35ddc1
4392819,App,2020-04-06 16:33:41,repeat,Purchase-repeat,0,3ea252524f8b221918541af6a86e7bb160ea6317,63f5c819c6cae88adce378bbbf4a875de2ba1a8b
13583973,App,2020-04-06 19:08:27,new,Purchase-new,0,05636de2dc39bc9538509fabab631714fd2ac867,cfc163576c8d7a635ab77f49e6c52e92cb47a83f
2052864,App,2020-04-06 14:24:29,repeat,Purchase-repeat,0,2c9f0e16ea27329c3a39f7965d6c76118162cd06,8bfdf53c4ba93ed8ea8867c0ee1a6c888e4c74e5
1760156,App,2020-04-06 18:29:45,repeat,Purchase-repeat,0,07878632b5f6f39691c1f65627db1e9dec7aa8bf,999b7cbefeb8ddeb18e83684c5fc4c79ecb6ac11
8592194,App,2020-04-06 08:06:35,repeat,Purchase-repeat,0,4cd5138f95eb40b4ddc431d9c0fe24d1a8b5a940,f4ac6f45e92006859f3eff922663c6090cfd4d6d
7893619,App,2020-04-06 16:25:49,repeat,Purchase-repeat,0,78cdf1927fe246c7415fad152204e8564f2d7dd6,726e27126466e603c9c05d2b2a166310a148bf33
7219698,App,2020-04-06 20:51:18,repeat,Purchase-repeat,0,88fbfa1d12f48d0abc8663c2e6180085d045fe02,b448ef3a4c3083722f8c1e451e1b134ab91792e3
3882777,App,2020-04-06 00:09:41,repeat,Purchase-repeat,0,12cb1dcf9e5ebff52511acc2f939e162ae5471b8,f7732d95da9177bec1a5fa274bdd72cd529b6bc9
13690751,App,2020-04-06 11:22:52,repeat,Purchase-repeat,0,a0c7bc22ab9db3fb2a4f92180982cc4f4c1f547a,4bcb93b20bba6ef522f9746f367ee438a9653ce0
4611529,App,2020-04-06 03:16:19,repeat,Purchase-repeat,0,202076808342dae08d4fecddbb52bbc06bace0a7,99508cb035fab784a07293392944a930dee26083
9158782,App,2020-04-06 17:16:15,repeat,Purchase-repeat,0,2eb85567ed8e7ba90fc7d9d262656c4e15b9224b,2fc20aac242fce45399ec0a2ddd48d22968e86f1
9310825,App,2020-04-06 08:25:35,repeat,Purchase-repeat,0,5d16ce688edbc4915a4a7e8d26dd6b63c01190e1,bcbb8a4b19331eadfd477f8d9267dccbb73dd7a2
